amazon-computers_gcn_None_cluster_pin_memory_False_num_workers_0_non_blocking_False,0.0048193772633870445,0.000312350591023763,0.010973246892293294,0.0010080210367838542,0.00010264714558919271,0.0070733038584391275,0.5018348693847656,0.008074283599853516,0.012214183807373047,0.005988121032714844,49.18357731366806
amazon-computers_gcn_None_cluster_pin_memory_False_num_workers_10_non_blocking_False,0.0033399232228597006,0.0010675398508707683,0.005111239751180013,0.00034979820251464846,0.0001520856221516927,0.007505480448404948,0.050251007080078125,0.00490117073059082,0.028530597686767578,0.00500178337097168,15.877568400223762
amazon-computers_gcn_None_cluster_pin_memory_False_num_workers_20_non_blocking_False,0.003979225158691407,0.0009611988067626953,0.005380624135335286,0.0007622750600179036,0.0001214440663655599,0.006560045878092448,0.06431865692138672,0.005349636077880859,0.03677868843078613,0.004706144332885742,27.87781888249714
amazon-computers_gcn_None_cluster_pin_memory_False_num_workers_30_non_blocking_False,0.004722140630086263,0.0009196186065673828,0.011091127395629882,0.0015694618225097657,0.000142669677734375,0.00720378557840983,0.44778871536254883,0.005518674850463867,0.10230374336242676,0.004543781280517578,46.71620459405921
amazon-computers_gcn_None_cluster_pin_memory_False_num_workers_40_non_blocking_False,0.0064390118916829425,0.0010242621103922526,0.006456441879272461,0.0021320438385009767,0.0002933247884114583,0.008556709289550782,0.27452516555786133,0.005635738372802734,0.09801292419433594,0.005541563034057617,21.10415176520131
amazon-computers_gcn_None_cluster_pin_memory_True_num_workers_0_non_blocking_False,0.004651228586832683,0.0003738816579182943,0.010896511077880859,0.00022156397501627603,9.960492451985677e-05,0.007132695515950521,0.45957183837890625,0.009331941604614258,0.015298604965209961,0.005057573318481445,53.184011449315555
amazon-computers_gcn_None_cluster_pin_memory_False_num_workers_0_non_blocking_True,0.004323498407999674,0.00021285692850748697,0.010820903778076173,0.00014736493428548178,8.687337239583333e-05,0.006567195256551106,0.45964837074279785,0.008907079696655273,0.013579368591308594,0.005863189697265625,55.71193067405014
flickr_gat_None_cluster_pin_memory_False_num_workers_0_non_blocking_False,0.005725078582763672,0.0008265272776285807,0.016736923853556317,4.349708557128906e-05,9.325345357259114e-05,0.009641733169555664,0.5023884773254395,0.013668298721313477,0.013483762741088867,0.008634328842163086,58.011588413661165
flickr_gat_None_cluster_pin_memory_False_num_workers_10_non_blocking_False,0.0038125928243001304,0.002784080505371094,0.009998935063680013,0.0001355743408203125,0.00015734990437825521,0.014358800252278646,0.05036735534667969,0.009963512420654297,0.026026010513305664,0.008834362030029297,11.713242743500805
flickr_gat_None_cluster_pin_memory_False_num_workers_20_non_blocking_False,0.004561589558919271,0.0030315876007080077,0.01136174201965332,0.001071465810139974,0.00011639595031738281,0.012942155202229818,0.13150548934936523,0.010307550430297852,0.10712122917175293,0.008012533187866211,25.45461772196564
flickr_gat_None_cluster_pin_memory_False_num_workers_30_non_blocking_False,0.00455164909362793,0.0023728020985921226,0.014077110290527344,0.0016953245798746745,0.0004450543721516927,0.018057537078857423,0.5189120769500732,0.008120536804199219,0.1490795612335205,0.010526180267333984,3.8265985723194706
flickr_gat_None_cluster_pin_memory_False_num_workers_40_non_blocking_False,0.008601983388264975,0.0022447776794433595,0.008469413121541342,0.0005863761901855469,0.0002770201365152995,0.01726625124613444,0.4695017337799072,0.009576797485351562,0.03711366653442383,0.010349750518798828,6.142658503642753
flickr_gat_None_cluster_pin_memory_True_num_workers_0_non_blocking_False,0.007497647603352865,0.0007161521911621094,0.017824395497639974,5.12091318766276e-05,8.830706278483073e-05,0.009955142339070638,0.46663808822631836,0.015122652053833008,0.01423501968383789,0.008739709854125977,61.23134333824772
flickr_gat_None_cluster_pin_memory_False_num_workers_0_non_blocking_True,0.007167380650838216,0.0009388224283854166,0.017995049158732096,6.0170491536458334e-05,0.00010891596476236979,0.010669517517089843,0.47757887840270996,0.015337228775024414,0.01783442497253418,0.009107112884521484,58.47477402778604

