['gcn_amazon-computers_cluster_0.01', 43.061105728149414, 42.97143602371216, 35.20888710021973, 31.18202018737793, -374.2405321484797, -288.57163967129407, -244.13040883638777]
['gcn_amazon-computers_cluster_0.03', 39.798774003982544, 37.38410186767578, 30.942127227783203, 30.851903676986694, 6.067202311471036, 22.253566844328127, 22.480266166240607]
['gcn_amazon-computers_cluster_0.06', 37.74534797668457, 36.132840156555176, 26.949724674224854, 27.867947816848755, 4.2720703518893135, 28.6012022173652, 26.168523246724654]
['gcn_amazon-computers_cluster_0.1', 38.840057611465454, 35.972429275512695, 30.945552825927734, 30.42844843864441, 7.3831721997916, 20.325677331661034, 21.657046075899657]
['gcn_amazon-computers_cluster_0.25', 37.62096166610718, 32.44512677192688, 31.36743187904358, 30.283130168914795, 13.757848457242444, 16.62246128252862, 19.504635639878007]
['gcn_amazon-computers_cluster_0.5', 35.89403986930847, 31.81726908683777, 31.522408485412598, 27.53784465789795, 11.357793096888443, 12.179268201108446, 23.280174763932227]
['gat_flickr_cluster_0.01', 102.68017888069153, 97.2304699420929, 66.82194685935974, 64.85356020927429, 5.307459529195875, 34.9222531672807, 36.839260589299904]
['gat_flickr_cluster_0.03', 100.55988335609436, 88.14300203323364, 75.74106049537659, 64.6878399848938, 12.347748335080185, 24.68064006481730, 35.67231998885027]
['gat_flickr_cluster_0.06', 99.00324392318726, 89.13837456703186, 81.54188346862793, 72.8730719089508, 9.964188005606323, 17.637159917817353, 26.39324832074172]
['gat_flickr_cluster_0.1', 89.46350765228271, 78.40871357917786, 82.13841223716736, 80.98706269264221, 1.3273943024519352, -3.366205021542115, -1.9173015203737116]
['gat_flickr_cluster_0.2', 82.5576000213623, 82.1664490699768, 68.0772454738617, 75.38391399383545, 0.47379157253152376, 17.539699002579685, 8.689310282361186]
['gat_flickr_cluster_0.25', 92.03856015205383, 78.35168385505676, 76.85034942626953, 65.78975629806519, 14.870806621035182, 16.502008180802008, 28.519355160080597]
['gat_flickr_cluster_0.5', 91.44483685493469, 77.73951172828674, 76.91131210327148, 76.35955023765564, 14.98753302867133, 15.893215244857126, 16.49659744181062]
